 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
227 6235.0 41446 l1 PP1 5.0 19.0 1.0 1.0 1.0 0.0 2.0 4.0 6.0 4.0 80003036.0
228 6235.0 41446 l1 PP1 5.0 20.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 3.0 80003881.0
229 6235.0 41446 l1 PP1 5.0 21.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 18.0 80005444.0
230 6235.0 41446 l1 PP1 5.0 22.0 1.0 1.0 1.0 0.0 0.0 7.0 18.0 18.0 80005445.0
231 6235.0 41446 l1 PP1 5.0 23.0 1.0 1.0 1.0 0.0 7.0 18.0 18.0 10.0 80005446.0
232 6235.0 41446 l1 PP1 5.0 24.0 1.0 1.0 0.0 0.0 0.0 4.0 39.0 80.0 80005954.0
233 6235.0 41446 l1 PP1 5.0 25.0 1.0 1.0 1.0 0.0 4.0 39.0 80.0 78.0 80005955.0
234 6235.0 41446 l1 PP1 5.0 26.0 1.0 1.0 0.0 0.0 35.0 76.0 74.0 43.0 80005956.0
235 6235.0 41446 l1 PP1 5.0 27.0 1.0 1.0 0.0 0.0 41.0 39.0 8.0 0.0 80005957.0
236 6235.0 41446 l1 PP1 5.0 28.0 1.0 1.0 1.0 0.0 0.0 6.0 14.0 14.0 80006190.0
237 6235.0 41446 l1 PP1 5.0 29.0 1.0 1.0 1.0 0.0 6.0 14.0 14.0 8.0 80006191.0
238 6235.0 41446 l1 PP1 5.0 30.0 1.0 1.0 1.0 0.0 1.0 3.0 7.0 6.0 80007511.0
239 6235.0 41446 l1 PP1 6.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 9.0 115.0 80000184.0
240 6235.0 41446 l1 PP1 6.0 1.0 1.0 1.0 0.0 0.0 0.0 8.0 114.0 265.0 80000185.0
243 6235.0 41446 l1 PP1 6.0 4.0 1.0 1.0 0.0 0.0 151.0 160.0 50.0 0.0 80000188.0
244 6235.0 41446 l1 PP1 6.0 5.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 10.0 80000647.0
245 6235.0 41446 l1 PP1 6.0 6.0 1.0 1.0 1.0 0.0 0.0 6.0 10.0 8.0 80000648.0
246 6235.0 41446 l1 PP1 6.0 7.0 1.0 1.0 0.0 0.0 6.0 10.0 8.0 3.0 80000649.0
247 6235.0 41446 l1 PP1 6.0 8.0 1.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 80000737.0
248 6235.0 41446 l1 PP1 6.0 9.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 4.0 80000738.0
249 6235.0 41446 l1 PP1 6.0 10.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 10.0 80003685.0
250 6235.0 41446 l1 PP1 6.0 11.0 1.0 1.0 1.0 0.0 2.0 7.0 11.0 10.0 80003686.0
251 6235.0 41446 l1 PP1 6.0 12.0 1.0 1.0 0.0 0.0 5.0 9.0 8.0 3.0 80003687.0
252 6235.0 41446 l1 PP1 6.0 13.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 6.0 80005207.0
253 6235.0 41446 l1 PP1 6.0 14.0 1.0 1.0 0.0 0.0 0.0 2.0 36.0 67.0 80005954.0
254 6235.0 41446 l1 PP1 6.0 15.0 1.0 1.0 1.0 0.0 4.0 38.0 69.0 58.0 80005955.0
255 6235.0 41446 l1 PP1 6.0 16.0 1.0 1.0 0.0 0.0 34.0 65.0 54.0 25.0 80005956.0
256 6235.0 41446 l1 PP1 6.0 17.0 1.0 1.0 0.0 0.0 0.0 1.0 28.0 74.0 80006177.0
257 6235.0 41446 l1 PP1 6.0 18.0 1.0 1.0 0.0 0.0 2.0 29.0 75.0 81.0 80006178.0
258 6235.0 41446 l1 PP1 6.0 19.0 1.0 1.0 1.0 0.0 27.0 73.0 79.0 49.0 80006179.0
259 6235.0 41446 l1 PP1 6.0 20.0 1.0 1.0 0.0 0.0 46.0 52.0 22.0 0.0 80006180.0
260 6235.0 41446 l1 PP1 6.0 21.0 1.0 1.0 0.0 0.0 0.0 0.0 9.0 19.0 80006189.0
261 6235.0 41446 l1 PP1 6.0 22.0 1.0 1.0 1.0 0.0 0.0 10.0 20.0 20.0 80006190.0
262 6235.0 41446 l1 PP1 6.0 23.0 1.0 1.0 1.0 0.0 10.0 20.0 20.0 12.0 80006191.0
263 6235.0 41446 l1 PP1 6.0 24.0 1.0 1.0 0.0 0.0 1.0 4.0 7.0 11.0 80006608.0
264 6235.0 41446 l1 PP1 6.0 25.0 1.0 1.0 1.0 0.0 3.0 6.0 10.0 10.0 80006609.0
265 6235.0 41446 l1 PP1 6.0 26.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 2.0 80006610.0
266 6235.0 41446 l1 PP1 6.0 27.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 5.0 80007511.0
267 6235.0 41446 l1 PP1 6.0 28.0 1.0 1.0 0.0 0.0 1.0 3.0 10.0 13.0 80007948.0
268 6235.0 41446 l1 PP1 6.0 29.0 1.0 1.0 1.0 0.0 2.0 9.0 12.0 7.0 80007949.0
269 6235.0 41446 l1 PP1 7.0 0.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 3.0 80002264.0
270 6235.0 41446 l1 PP1 7.0 1.0 1.0 1.0 0.0 0.0 0.0 3.0 8.0 10.0 80002844.0
271 6235.0 41446 l1 PP1 7.0 2.0 1.0 1.0 1.0 0.0 3.0 8.0 10.0 6.0 80002845.0
272 6235.0 41446 l1 PP1 7.0 3.0 1.0 1.0 0.0 0.0 1.0 2.0 10.0 20.0 80003685.0
273 6235.0 41446 l1 PP1 7.0 4.0 1.0 1.0 1.0 0.0 1.0 9.0 19.0 18.0 80003686.0
274 6235.0 41446 l1 PP1 7.0 5.0 1.0 1.0 0.0 0.0 8.0 18.0 17.0 8.0 80003687.0
275 6235.0 41446 l1 PP1 7.0 6.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 6.0 80004716.0
276 6235.0 41446 l1 PP1 7.0 7.0 1.0 1.0 1.0 0.0 0.0 3.0 8.0 8.0 80005143.0
277 6235.0 41446 l1 PP1 7.0 8.0 1.0 1.0 1.0 0.0 3.0 8.0 8.0 5.0 80005144.0
278 6235.0 41446 l1 PP1 7.0 9.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 4.0 80006057.0
279 6235.0 41446 l1 PP1 7.0 10.0 1.0 1.0 0.0 0.0 0.0 1.0 8.0 21.0 80006177.0
280 6235.0 41446 l1 PP1 7.0 11.0 1.0 1.0 0.0 0.0 1.0 8.0 21.0 22.0 80006178.0
281 6235.0 41446 l1 PP1 7.0 12.0 1.0 1.0 1.0 0.0 7.0 20.0 21.0 14.0 80006179.0
282 6235.0 41446 l1 PP1 7.0 13.0 1.0 1.0 0.0 0.0 13.0 14.0 7.0 0.0 80006180.0
283 6235.0 41446 l1 PP1 7.0 14.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 7.0 80006369.0
284 6235.0 41446 l1 PP1 7.0 15.0 1.0 1.0 1.0 0.0 1.0 6.0 7.0 5.0 80006370.0
285 6235.0 41446 l1 PP1 7.0 16.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 12.0 80006430.0
286 6235.0 41446 l1 PP1 7.0 17.0 1.0 1.0 1.0 0.0 1.0 7.0 12.0 9.0 80006431.0
287 6235.0 41446 l1 PP1 7.0 18.0 1.0 1.0 0.0 0.0 6.0 11.0 8.0 6.0 80006432.0
288 6235.0 41446 l1 PP0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 7.0 80003778.0
289 6235.0 41446 l1 PP0 1.0 1.0 1.0 1.0 1.0 0.0 4.0 6.0 6.0 3.0 80003779.0
290 6235.0 41446 l1 PP0 1.0 2.0 1.0 1.0 1.0 0.0 2.0 4.0 6.0 5.0 80007306.0
291 6235.0 41446 l1 PP0 2.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 12.0 80004097.0
292 6235.0 41446 l1 PP0 2.0 1.0 1.0 1.0 1.0 0.0 2.0 7.0 12.0 9.0 80004098.0
293 6235.0 41446 l1 PP0 2.0 2.0 1.0 1.0 0.0 0.0 5.0 10.0 7.0 3.0 80004099.0
294 6235.0 41446 l1 PP0 2.0 3.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 6.0 80007963.0
295 6235.0 41446 l1 PP0 4.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 9.0 80005589.0
296 6235.0 41446 l1 PP0 4.0 1.0 1.0 1.0 1.0 0.0 1.0 6.0 9.0 6.0 80005590.0
297 6235.0 41446 l1 PP0 5.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 12.0 80000182.0
298 6235.0 41446 l1 PP0 5.0 1.0 1.0 1.0 1.0 0.0 0.0 6.0 12.0 11.0 80000183.0
299 6235.0 41446 l1 PP0 5.0 2.0 1.0 1.0 0.0 0.0 6.0 12.0 11.0 6.0 80000184.0
300 6235.0 41446 l1 PP0 6.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 21.0 41.0 80000182.0
301 6235.0 41446 l1 PP0 6.0 1.0 1.0 1.0 1.0 0.0 3.0 22.0 42.0 39.0 80000183.0
302 6235.0 41446 l1 PP0 6.0 2.0 1.0 1.0 0.0 0.0 19.0 39.0 36.0 17.0 80000184.0
303 6235.0 41446 l1 PP0 7.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 11.0 20.0 80000182.0
304 6235.0 41446 l1 PP0 7.0 1.0 1.0 1.0 1.0 0.0 1.0 11.0 20.0 16.0 80000183.0
305 6235.0 41446 l1 PP0 7.0 2.0 1.0 1.0 0.0 0.0 10.0 19.0 15.0 7.0 80000184.0
306 6235.0 41446 l1 PP0 7.0 3.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 5.0 80002119.0
307 6235.0 41446 l1 PP0 7.0 4.0 1.0 1.0 1.0 0.0 0.0 4.0 6.0 5.0 80002789.0
308 6235.0 41446 l1 PP0 7.0 5.0 1.0 1.0 0.0 0.0 0.0 5.0 24.0 36.0 80002814.0
309 6235.0 41446 l1 PP0 7.0 6.0 1.0 1.0 1.0 0.0 6.0 25.0 37.0 27.0 80002815.0
310 6235.0 41446 l1 PP0 7.0 7.0 1.0 1.0 0.0 0.0 19.0 31.0 21.0 6.0 80002816.0
311 6235.0 41463 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 1.0 2.0 7.0 10.0 80000492.0
312 6235.0 41463 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 1.0 6.0 9.0 6.0 80000493.0
313 6235.0 41463 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 127.0 80002740.0
314 6235.0 41463 l1 PP2 0.0 3.0 1.0 1.0 0.0 0.0 1.0 7.0 127.0 331.0 80002741.0
317 6235.0 41463 l1 PP2 0.0 6.0 1.0 1.0 0.0 0.0 204.0 231.0 94.0 0.0 80002744.0
318 6235.0 41463 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 0.0 3.0 11.0 17.0 80003026.0
319 6235.0 41463 l1 PP2 0.0 8.0 1.0 1.0 1.0 0.0 3.0 11.0 17.0 12.0 80003027.0
320 6235.0 41463 l1 PP2 0.0 9.0 1.0 1.0 0.0 0.0 8.0 14.0 9.0 3.0 80003028.0
321 6235.0 41463 l1 PP2 0.0 10.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 5.0 80003130.0
322 6235.0 41463 l1 PP2 0.0 11.0 1.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 80004438.0
323 6235.0 41463 l1 PP2 0.0 12.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 6.0 80004439.0
324 6235.0 41463 l1 PP2 0.0 13.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 4.0 80006178.0
325 6235.0 41463 l1 PP2 0.0 14.0 1.0 1.0 0.0 0.0 0.0 0.0 9.0 83.0 80006188.0
326 6235.0 41463 l1 PP2 0.0 15.0 1.0 1.0 0.0 0.0 0.0 9.0 83.0 151.0 80006189.0
328 6235.0 41463 l1 PP2 0.0 17.0 1.0 1.0 0.0 0.0 74.0 142.0 120.0 56.0 80006191.0
329 6235.0 41463 l1 PP2 0.0 18.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 9.0 80007037.0
330 6235.0 41463 l1 PP2 0.0 19.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 5.0 80007038.0
331 6235.0 41463 l1 PP2 1.0 0.0 1.0 1.0 0.0 0.0 1.0 4.0 10.0 12.0 80000656.0
332 6235.0 41463 l1 PP2 1.0 1.0 1.0 1.0 1.0 0.0 3.0 9.0 11.0 7.0 80000657.0
333 6235.0 41463 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 80000982.0
334 6235.0 41463 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 3.0 80000983.0
335 6235.0 41463 l1 PP2 1.0 4.0 1.0 1.0 0.0 0.0 1.0 3.0 7.0 9.0 80001601.0
336 6235.0 41463 l1 PP2 1.0 5.0 1.0 1.0 1.0 0.0 2.0 6.0 8.0 5.0 80001602.0
337 6235.0 41463 l1 PP2 1.0 6.0 1.0 1.0 1.0 0.0 1.0 6.0 10.0 8.0 80001858.0
338 6235.0 41463 l1 PP2 1.0 7.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 3.0 80001859.0
339 6235.0 41463 l1 PP2 1.0 8.0 1.0 1.0 0.0 0.0 2.0 3.0 34.0 79.0 80002741.0
340 6235.0 41463 l1 PP2 1.0 9.0 1.0 1.0 1.0 0.0 1.0 32.0 77.0 74.0 80002742.0
341 6235.0 41463 l1 PP2 1.0 10.0 1.0 1.0 0.0 0.0 31.0 76.0 73.0 37.0 80002743.0
342 6235.0 41463 l1 PP2 1.0 11.0 1.0 1.0 0.0 0.0 45.0 42.0 6.0 0.0 80002744.0
343 6235.0 41463 l1 PP2 1.0 12.0 1.0 1.0 1.0 0.0 1.0 3.0 8.0 8.0 80002990.0
344 6235.0 41463 l1 PP2 1.0 13.0 1.0 1.0 1.0 0.0 2.0 7.0 7.0 4.0 80002991.0
345 6235.0 41463 l1 PP2 1.0 14.0 1.0 1.0 0.0 0.0 2.0 3.0 6.0 8.0 80003129.0
346 6235.0 41463 l1 PP2 1.0 15.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 4.0 80003130.0
347 6235.0 41463 l1 PP2 1.0 16.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 6.0 80006177.0
348 6235.0 41463 l1 PP2 1.0 17.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 5.0 80006178.0
349 6235.0 41463 l1 PP2 1.0 18.0 1.0 1.0 1.0 0.0 0.0 3.0 8.0 6.0 80006190.0
350 6235.0 41463 l1 PP2 1.0 19.0 1.0 1.0 0.0 0.0 5.0 10.0 8.0 5.0 80006191.0
351 6235.0 41463 l1 PP2 1.0 20.0 1.0 1.0 0.0 0.0 0.0 2.0 27.0 62.0 80007662.0
352 6235.0 41463 l1 PP2 1.0 21.0 1.0 1.0 1.0 0.0 2.0 27.0 62.0 59.0 80007663.0
353 6235.0 41463 l1 PP2 1.0 22.0 1.0 1.0 0.0 0.0 25.0 60.0 57.0 31.0 80007664.0
354 6235.0 41463 l1 PP2 1.0 23.0 1.0 1.0 0.0 0.0 35.0 32.0 6.0 0.0 80007665.0
355 6235.0 41463 l1 PP2 2.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 5.0 80001152.0
356 6235.0 41463 l1 PP2 2.0 1.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 5.0 80001408.0
357 6235.0 41463 l1 PP2 2.0 2.0 1.0 1.0 1.0 0.0 1.0 4.0 8.0 8.0 80001858.0
358 6235.0 41463 l1 PP2 2.0 3.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 3.0 80001859.0
359 6235.0 41463 l1 PP2 2.0 4.0 1.0 1.0 0.0 0.0 1.0 3.0 8.0 9.0 80005418.0
360 6235.0 41463 l1 PP2 2.0 5.0 1.0 1.0 1.0 0.0 2.0 7.0 8.0 5.0 80005419.0
361 6235.0 41463 l1 PP2 2.0 6.0 1.0 1.0 0.0 0.0 1.0 1.0 9.0 25.0 80007662.0
362 6235.0 41463 l1 PP2 2.0 7.0 1.0 1.0 0.0 0.0 0.0 8.0 24.0 26.0 80007663.0
363 6235.0 41463 l1 PP2 2.0 8.0 1.0 1.0 1.0 0.0 8.0 24.0 26.0 15.0 80007664.0
364 6235.0 41463 l1 PP2 2.0 9.0 1.0 1.0 0.0 0.0 16.0 18.0 7.0 0.0 80007665.0
365 6235.0 41463 l1 PP2 3.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 4.0 80000480.0
366 6235.0 41463 l1 PP2 3.0 1.0 1.0 1.0 0.0 0.0 1.0 5.0 18.0 24.0 80003442.0
367 6235.0 41463 l1 PP2 3.0 2.0 1.0 1.0 1.0 0.0 4.0 17.0 23.0 17.0 80003443.0
368 6235.0 41463 l1 PP2 3.0 3.0 1.0 1.0 0.0 0.0 13.0 19.0 13.0 4.0 80003444.0
369 6235.0 41463 l1 PP2 3.0 4.0 1.0 1.0 1.0 0.0 0.0 5.0 6.0 5.0 80003677.0
370 6235.0 41463 l1 PP2 3.0 5.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 10.0 80006567.0
371 6235.0 41463 l1 PP2 3.0 6.0 1.0 1.0 1.0 0.0 1.0 6.0 10.0 8.0 80006568.0
372 6235.0 41463 l1 PP2 3.0 7.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 3.0 80006569.0
373 6235.0 41463 l1 PP2 3.0 8.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 37.0 80007219.0
374 6235.0 41463 l1 PP2 3.0 9.0 1.0 1.0 0.0 0.0 1.0 6.0 37.0 63.0 80007220.0
375 6235.0 41463 l1 PP2 3.0 10.0 1.0 1.0 1.0 0.0 5.0 36.0 62.0 51.0 80007221.0
376 6235.0 41463 l1 PP2 3.0 11.0 1.0 1.0 0.0 0.0 31.0 57.0 46.0 20.0 80007222.0
377 6235.0 41463 l1 PP2 4.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 43.0 80000478.0
378 6235.0 41463 l1 PP2 4.0 1.0 1.0 1.0 0.0 0.0 0.0 7.0 43.0 70.0 80000479.0
379 6235.0 41463 l1 PP2 4.0 2.0 1.0 1.0 1.0 0.0 7.0 43.0 70.0 56.0 80000480.0
380 6235.0 41463 l1 PP2 4.0 3.0 1.0 1.0 0.0 0.0 36.0 63.0 49.0 20.0 80000481.0
381 6235.0 41463 l1 PP2 4.0 4.0 1.0 1.0 0.0 0.0 2.0 5.0 10.0 12.0 80004118.0
382 6235.0 41463 l1 PP2 4.0 5.0 1.0 1.0 1.0 0.0 3.0 8.0 10.0 8.0 80004119.0
383 6235.0 41463 l1 PP2 4.0 6.0 1.0 1.0 0.0 0.0 0.0 0.0 22.0 149.0 80006566.0
387 6235.0 41463 l1 PP2 4.0 10.0 1.0 1.0 1.0 0.0 1.0 4.0 8.0 8.0 80007358.0
388 6235.0 41463 l1 PP2 4.0 11.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 4.0 80007359.0
389 6235.0 41463 l1 PP2 4.0 12.0 1.0 1.0 0.0 0.0 0.0 3.0 8.0 9.0 80007663.0
390 6235.0 41463 l1 PP2 4.0 13.0 1.0 1.0 1.0 0.0 3.0 8.0 9.0 7.0 80007664.0
391 6235.0 41463 l1 PP2 5.0 0.0 1.0 1.0 0.0 0.0 1.0 3.0 11.0 14.0 80006567.0
392 6235.0 41463 l1 PP2 5.0 1.0 1.0 1.0 1.0 0.0 2.0 10.0 13.0 10.0 80006568.0
393 6235.0 41463 l1 PP2 5.0 2.0 1.0 1.0 0.0 0.0 8.0 11.0 8.0 3.0 80006569.0
394 6235.0 41463 l1 PP2 5.0 3.0 1.0 1.0 0.0 0.0 0.0 2.0 24.0 52.0 80007357.0
395 6235.0 41463 l1 PP2 5.0 4.0 1.0 1.0 0.0 0.0 2.0 24.0 52.0 53.0 80007358.0
396 6235.0 41463 l1 PP2 5.0 5.0 1.0 1.0 1.0 0.0 22.0 50.0 51.0 31.0 80007359.0
397 6235.0 41463 l1 PP2 5.0 6.0 1.0 1.0 0.0 0.0 28.0 29.0 9.0 0.0 80007360.0
398 6235.0 41463 l1 PP2 6.0 0.0 1.0 1.0 0.0 0.0 1.0 2.0 7.0 11.0 80007950.0
399 6235.0 41463 l1 PP2 6.0 1.0 1.0 1.0 1.0 0.0 1.0 6.0 10.0 9.0 80007951.0
400 6235.0 41463 l1 PP2 6.0 2.0 1.0 1.0 0.0 0.0 5.0 9.0 8.0 2.0 80007952.0
401 6235.0 41463 l1 PP2 7.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 8.0 30.0 80000202.0
402 6235.0 41463 l1 PP2 7.0 1.0 1.0 1.0 0.0 0.0 0.0 8.0 30.0 36.0 80000203.0
403 6235.0 41463 l1 PP2 7.0 2.0 1.0 1.0 1.0 0.0 9.0 31.0 37.0 25.0 80000204.0
404 6235.0 41463 l1 PP2 7.0 3.0 1.0 1.0 0.0 0.0 22.0 28.0 16.0 4.0 80000205.0
405 6235.0 41463 l1 PP2 7.0 4.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 8.0 80005335.0
406 6235.0 41463 l1 PP2 7.0 5.0 1.0 1.0 1.0 0.0 3.0 8.0 9.0 4.0 80005336.0
407 6235.0 41463 l1 PP3 0.0 0.0 1.0 1.0 1.0 0.0 0.0 6.0 16.0 15.0 80000203.0
408 6235.0 41463 l1 PP3 0.0 1.0 1.0 1.0 0.0 0.0 6.0 16.0 15.0 8.0 80000204.0
409 6235.0 41463 l1 PP3 7.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80004129.0
410 6235.0 41463 l1 PP3 7.0 1.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 5.0 80004130.0
411 6235.0 41463 l1 PP1 0.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 4.0 80001812.0
412 6235.0 41463 l1 PP1 0.0 1.0 1.0 1.0 0.0 0.0 1.0 2.0 9.0 19.0 80002741.0
413 6235.0 41463 l1 PP1 0.0 2.0 1.0 1.0 1.0 0.0 1.0 8.0 18.0 18.0 80002742.0
414 6235.0 41463 l1 PP1 0.0 3.0 1.0 1.0 1.0 0.0 7.0 17.0 17.0 9.0 80002743.0
415 6235.0 41463 l1 PP1 0.0 4.0 1.0 1.0 0.0 0.0 1.0 3.0 38.0 122.0 80003017.0
416 6235.0 41463 l1 PP1 0.0 5.0 1.0 1.0 0.0 0.0 2.0 37.0 121.0 146.0 80003018.0
418 6235.0 41463 l1 PP1 0.0 7.0 1.0 1.0 0.0 0.0 84.0 109.0 61.0 3.0 80003020.0
419 6235.0 41463 l1 PP1 0.0 8.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 3.0 80006758.0
420 6235.0 41463 l1 PP1 1.0 0.0 1.0 1.0 1.0 0.0 0.0 2.0 7.0 7.0 80000318.0
421 6235.0 41463 l1 PP1 1.0 1.0 1.0 1.0 1.0 0.0 2.0 7.0 7.0 4.0 80000319.0
422 6235.0 41463 l1 PP1 1.0 2.0 1.0 1.0 0.0 0.0 1.0 2.0 28.0 75.0 80002741.0
423 6235.0 41463 l1 PP1 1.0 3.0 1.0 1.0 0.0 0.0 1.0 27.0 74.0 83.0 80002742.0
424 6235.0 41463 l1 PP1 1.0 4.0 1.0 1.0 1.0 0.0 26.0 73.0 82.0 50.0 80002743.0
425 6235.0 41463 l1 PP1 1.0 5.0 1.0 1.0 0.0 0.0 47.0 56.0 24.0 0.0 80002744.0
426 6235.0 41463 l1 PP1 1.0 6.0 1.0 1.0 0.0 0.0 0.0 3.0 11.0 13.0 80004669.0
427 6235.0 41463 l1 PP1 1.0 7.0 1.0 1.0 1.0 0.0 3.0 11.0 13.0 9.0 80004670.0
428 6235.0 41463 l1 PP1 1.0 8.0 1.0 1.0 0.0 0.0 8.0 10.0 6.0 1.0 80004671.0
429 6235.0 41463 l1 PP1 1.0 9.0 1.0 1.0 1.0 0.0 1.0 5.0 9.0 7.0 80007559.0
430 6235.0 41463 l1 PP1 1.0 10.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 4.0 80007560.0
431 6235.0 41463 l1 PP1 1.0 11.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 11.0 80007604.0
432 6235.0 41463 l1 PP1 1.0 12.0 1.0 1.0 1.0 0.0 2.0 7.0 11.0 9.0 80007605.0
433 6235.0 41463 l1 PP1 1.0 13.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 3.0 80007606.0
434 6235.0 41463 l1 PP1 2.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 5.0 80003195.0
435 6235.0 41463 l1 PP1 2.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 8.0 28.0 80004668.0
436 6235.0 41463 l1 PP1 2.0 2.0 1.0 1.0 0.0 0.0 0.0 8.0 28.0 35.0 80004669.0
437 6235.0 41463 l1 PP1 2.0 3.0 1.0 1.0 1.0 0.0 8.0 28.0 35.0 23.0 80004670.0
438 6235.0 41463 l1 PP1 2.0 4.0 1.0 1.0 0.0 0.0 20.0 27.0 15.0 2.0 80004671.0
439 6235.0 41463 l1 PP1 2.0 5.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 15.0 80007604.0
440 6235.0 41463 l1 PP1 2.0 6.0 1.0 1.0 1.0 0.0 1.0 7.0 15.0 13.0 80007605.0
441 6235.0 41463 l1 PP1 2.0 7.0 1.0 1.0 0.0 0.0 6.0 14.0 12.0 7.0 80007606.0
442 6235.0 41463 l1 PP1 3.0 0.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 4.0 80000037.0
443 6235.0 41463 l1 PP1 3.0 1.0 1.0 1.0 0.0 0.0 0.0 3.0 11.0 15.0 80005367.0
444 6235.0 41463 l1 PP1 3.0 2.0 1.0 1.0 1.0 0.0 4.0 12.0 16.0 11.0 80005368.0
445 6235.0 41463 l1 PP1 3.0 3.0 1.0 1.0 0.0 0.0 8.0 12.0 7.0 1.0 80005369.0
446 6235.0 41463 l1 PP1 3.0 4.0 1.0 1.0 1.0 0.0 1.0 5.0 9.0 7.0 80006900.0
447 6235.0 41463 l1 PP1 3.0 5.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 2.0 80006901.0
448 6235.0 41463 l1 PP1 3.0 6.0 1.0 1.0 1.0 0.0 0.0 2.0 7.0 7.0 80007358.0
449 6235.0 41463 l1 PP1 3.0 7.0 1.0 1.0 1.0 0.0 2.0 7.0 7.0 3.0 80007359.0
450 6235.0 41463 l1 PP1 4.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 9.0 10.0 80000595.0
451 6235.0 41463 l1 PP1 4.0 1.0 1.0 1.0 1.0 0.0 3.0 10.0 11.0 6.0 80000596.0
452 6235.0 41463 l1 PP1 4.0 2.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 5.0 80001349.0
453 6235.0 41463 l1 PP1 4.0 3.0 1.0 1.0 1.0 0.0 2.0 7.0 10.0 10.0 80002889.0
454 6235.0 41463 l1 PP1 4.0 4.0 1.0 1.0 1.0 0.0 5.0 8.0 8.0 5.0 80002890.0
455 6235.0 41463 l1 PP1 4.0 5.0 1.0 1.0 0.0 0.0 2.0 6.0 15.0 19.0 80003007.0
456 6235.0 41463 l1 PP1 4.0 6.0 1.0 1.0 1.0 0.0 4.0 13.0 17.0 11.0 80003008.0
